bbsku,name,image_original,image_local,image_final,image2_original,image2_local,image2_final,tiling_image,tiling_image_local,tiling_image_final,manufacturer_name,manufacturer_url,manufacturer_collection,manufacturer_color,manufacturer_sku,material_label,sub_material_label,look_label,finish_label,gloss_level,texture_label,form_label,thickness,length,width,lrv,cof,wet_cof,generic_color,shade,shade_variation,edge,end,rating_value,rating_count,commercial,residential_warranty,commercial_warranty,light_commercial_warranty,install_type,sqft_per_carton,weight_per_carton,recommended_grout,notes,slip_resistance,walls,countertops,floors,cabinet_fronts,shower_floors,shower_walls,exterior_walls,exterior_floors,covered_walls,covered_floors,pool_lining
SHW_floortile_natural_23.62x5.91x0.375_smooth,madagascar 6x24 natural,"https://shawfloors.scene7.com/is/image/ShawIndustries/CS32L_00600_MAIN?id=kcRrj3&amp;fmt=jpg&amp;fit=constrain,1&amp;wid=998&amp;hei=998","D:\BBdata\product_images\httpsshawfloorsscene7comisimageShawIndustriesCS32L_00600_MAINidkcRrj3amp;fmtjpgamp;fitconstrain,1amp;wid998amp;hei998.jpg",https://pixidesk-development-media.s3.amazonaws.com/media/CS32L_00600_MAINidkcRrj3ampfmtjpgampfitconstrain1ampwid998amphei998.jpg,"https://shawfloors.scene7.com/is/image/ShawIndustries/?src=ir(ShawIndustriesRender/20140404_KITCHEN_2?res=20&src=is(ShawIndustriesRender/CS32L_00600_MAIN))&qlt=60&wid=1000&hei=550&fit=crop,0","D:\BBdata\product_images\httpsshawfloorsscene7comisimageShawIndustriessrcir(ShawIndustriesRender20140404_KITCHEN_2res20srcis(ShawIndustriesRenderCS32L_00600_MAIN))qlt60wid1000hei550fitcrop,0.jpg",https://pixidesk-development-media.s3.amazonaws.com/media/D%3A/BBdata/product_images/httpsshawfloorsscene7comisimageShawIndustriessrcirShawIndustriesRender20140404_KITCHEN_2res20srcisShawIndustriesRenderCS32L_00600_MAINqlt60wid1000hei550fitcrop0.jpg,,,,shaw,https://shawfloors.com/flooring/tile/details/madagascar-6x24-CS32L/natural,floor tile,natural,CS32L_00600,ceramic,,wood,,,smooth                        ,,0.375,23.62,5.91,,,0.54,rust/copper,,,,,,,False,,,,,10.76 box,,,,False,True,False,True,False,False,True,False,False,False,False,False
SHW_floortile_saddle_23.62x5.91x0.375_smooth,madagascar 6x24 saddle,"https://shawfloors.scene7.com/is/image/ShawIndustries/CS32L_00700_MAIN?id=kcRrj3&amp;fmt=jpg&amp;fit=constrain,1&amp;wid=998&amp;hei=998","D:\BBdata\product_images\httpsshawfloorsscene7comisimageShawIndustriesCS32L_00700_MAINidkcRrj3amp;fmtjpgamp;fitconstrain,1amp;wid998amp;hei998.jpg",https://pixidesk-development-media.s3.amazonaws.com/media/CS32L_00700_MAINidkcRrj3ampfmtjpgampfitconstrain1ampwid998amphei998.jpg,"https://shawfloors.scene7.com/is/image/ShawIndustries/?src=ir(ShawIndustriesRender/20140404_KITCHEN_2?res=20&src=is(ShawIndustriesRender/CS32L_00700_MAIN))&qlt=60&wid=1000&hei=550&fit=crop,0","D:\BBdata\product_images\httpsshawfloorsscene7comisimageShawIndustriessrcir(ShawIndustriesRender20140404_KITCHEN_2res20srcis(ShawIndustriesRenderCS32L_00700_MAIN))qlt60wid1000hei550fitcrop,0.jpg",https://pixidesk-development-media.s3.amazonaws.com/media/D%3A/BBdata/product_images/httpsshawfloorsscene7comisimageShawIndustriessrcirShawIndustriesRender20140404_KITCHEN_2res20srcisShawIndustriesRenderCS32L_00700_MAINqlt60wid1000hei550fitcrop0.jpg,,,,shaw,https://shawfloors.com/flooring/tile/details/madagascar-6x24-CS32L/saddle,floor tile,saddle,CS32L_00700,ceramic,,wood,,,smooth                        ,,0.375,23.62,5.91,,,0.54,brown,,,,,,,False,,,,,10.76 box,,,,False,True,False,True,False,False,True,False,False,False,False,False
SHW_floortile_white_31.5x7.87x0.375_matte,voyage 8x32 white,"https://shawfloors.scene7.com/is/image/ShawIndustries/CS32P_00100_MAIN?id=kcRrj3&amp;fmt=jpg&amp;fit=constrain,1&amp;wid=998&amp;hei=998","D:\BBdata\product_images\httpsshawfloorsscene7comisimageShawIndustriesCS32P_00100_MAINidkcRrj3amp;fmtjpgamp;fitconstrain,1amp;wid998amp;hei998.jpg",https://pixidesk-development-media.s3.amazonaws.com/media/CS32P_00100_MAINidkcRrj3ampfmtjpgampfitconstrain1ampwid998amphei998.jpg,"https://shawfloors.scene7.com/is/image/ShawIndustries/?src=ir(ShawIndustriesRender/20140404_KITCHEN_2?res=20&src=is(ShawIndustriesRender/CS32P_00100_MAIN))&qlt=60&wid=1000&hei=550&fit=crop,0","D:\BBdata\product_images\httpsshawfloorsscene7comisimageShawIndustriessrcir(ShawIndustriesRender20140404_KITCHEN_2res20srcis(ShawIndustriesRenderCS32P_00100_MAIN))qlt60wid1000hei550fitcrop,0.jpg",https://pixidesk-development-media.s3.amazonaws.com/media/D%3A/BBdata/product_images/httpsshawfloorsscene7comisimageShawIndustriessrcirShawIndustriesRender20140404_KITCHEN_2res20srcisShawIndustriesRenderCS32P_00100_MAINqlt60wid1000hei550fitcrop0.jpg,,,,shaw,https://shawfloors.com/flooring/tile/details/voyage-8x32-CS32P/white,floor tile,white,CS32P_00100,porcelain,,wood,,,matte,,0.375,31.5,7.87,,,0.42,white,,,,,,,False,,,,,12.1 box,,,,False,True,False,True,False,False,True,True,True,False,False,False
SHW_floortile_grey_31.5x7.87x0.375_matte,voyage 8x32 grey,"https://shawfloors.scene7.com/is/image/ShawIndustries/CS32P_00500_MAIN?id=kcRrj3&amp;fmt=jpg&amp;fit=constrain,1&amp;wid=998&amp;hei=998","D:\BBdata\product_images\httpsshawfloorsscene7comisimageShawIndustriesCS32P_00500_MAINidkcRrj3amp;fmtjpgamp;fitconstrain,1amp;wid998amp;hei998.jpg",https://pixidesk-development-media.s3.amazonaws.com/media/CS32P_00500_MAINidkcRrj3ampfmtjpgampfitconstrain1ampwid998amphei998.jpg,"https://shawfloors.scene7.com/is/image/ShawIndustries/?src=ir(ShawIndustriesRender/20140404_KITCHEN_2?res=20&src=is(ShawIndustriesRender/CS32P_00500_MAIN))&qlt=60&wid=1000&hei=550&fit=crop,0","D:\BBdata\product_images\httpsshawfloorsscene7comisimageShawIndustriessrcir(ShawIndustriesRender20140404_KITCHEN_2res20srcis(ShawIndustriesRenderCS32P_00500_MAIN))qlt60wid1000hei550fitcrop,0.jpg",https://pixidesk-development-media.s3.amazonaws.com/media/D%3A/BBdata/product_images/httpsshawfloorsscene7comisimageShawIndustriessrcirShawIndustriesRender20140404_KITCHEN_2res20srcisShawIndustriesRenderCS32P_00500_MAINqlt60wid1000hei550fitcrop0.jpg,,,,shaw,https://shawfloors.com/flooring/tile/details/voyage-8x32-CS32P/grey,floor tile,grey,CS32P_00500,porcelain,,wood,,,matte,,0.375,31.5,7.87,,,0.42,grey,,,,,,,False,,,,,12.1 box,,,,False,True,False,True,False,False,True,True,True,False,False,False
SHW_floortile_taupe_31.5x7.87x0.375_matte,voyage 8x32 taupe,"https://shawfloors.scene7.com/is/image/ShawIndustries/CS32P_00510_MAIN?id=kcRrj3&amp;fmt=jpg&amp;fit=constrain,1&amp;wid=998&amp;hei=998","D:\BBdata\product_images\httpsshawfloorsscene7comisimageShawIndustriesCS32P_00510_MAINidkcRrj3amp;fmtjpgamp;fitconstrain,1amp;wid998amp;hei998.jpg",https://pixidesk-development-media.s3.amazonaws.com/media/CS32P_00510_MAINidkcRrj3ampfmtjpgampfitconstrain1ampwid998amphei998.jpg,"https://shawfloors.scene7.com/is/image/ShawIndustries/?src=ir(ShawIndustriesRender/20140404_KITCHEN_2?res=20&src=is(ShawIndustriesRender/CS32P_00510_MAIN))&qlt=60&wid=1000&hei=550&fit=crop,0","D:\BBdata\product_images\httpsshawfloorsscene7comisimageShawIndustriessrcir(ShawIndustriesRender20140404_KITCHEN_2res20srcis(ShawIndustriesRenderCS32P_00510_MAIN))qlt60wid1000hei550fitcrop,0.jpg",https://pixidesk-development-media.s3.amazonaws.com/media/D%3A/BBdata/product_images/httpsshawfloorsscene7comisimageShawIndustriessrcirShawIndustriesRender20140404_KITCHEN_2res20srcisShawIndustriesRenderCS32P_00510_MAINqlt60wid1000hei550fitcrop0.jpg,,,,shaw,https://shawfloors.com/flooring/tile/details/voyage-8x32-CS32P/taupe,floor tile,taupe,CS32P_00510,porcelain,,wood,,,matte,,0.375,31.5,7.87,,,0.42,grey,,,,,,,False,,,,,12.1 box,,,,False,True,False,True,False,False,True,True,True,False,False,False
SHW_floortile_brown_31.5x7.87x0.375_matte,voyage 8x32 brown,"https://shawfloors.scene7.com/is/image/ShawIndustries/CS32P_00700_MAIN?id=kcRrj3&amp;fmt=jpg&amp;fit=constrain,1&amp;wid=998&amp;hei=998","D:\BBdata\product_images\httpsshawfloorsscene7comisimageShawIndustriesCS32P_00700_MAINidkcRrj3amp;fmtjpgamp;fitconstrain,1amp;wid998amp;hei998.jpg",https://pixidesk-development-media.s3.amazonaws.com/media/CS32P_00700_MAINidkcRrj3ampfmtjpgampfitconstrain1ampwid998amphei998.jpg,"https://shawfloors.scene7.com/is/image/ShawIndustries/?src=ir(ShawIndustriesRender/20140404_KITCHEN_2?res=20&src=is(ShawIndustriesRender/CS32P_00700_MAIN))&qlt=60&wid=1000&hei=550&fit=crop,0","D:\BBdata\product_images\httpsshawfloorsscene7comisimageShawIndustriessrcir(ShawIndustriesRender20140404_KITCHEN_2res20srcis(ShawIndustriesRenderCS32P_00700_MAIN))qlt60wid1000hei550fitcrop,0.jpg",https://pixidesk-development-media.s3.amazonaws.com/media/D%3A/BBdata/product_images/httpsshawfloorsscene7comisimageShawIndustriessrcirShawIndustriesRender20140404_KITCHEN_2res20srcisShawIndustriesRenderCS32P_00700_MAINqlt60wid1000hei550fitcrop0.jpg,,,,shaw,https://shawfloors.com/flooring/tile/details/voyage-8x32-CS32P/brown,floor tile,brown,CS32P_00700,porcelain,,wood,,,matte,,0.375,31.5,7.87,,,0.42,brown,,,,,,,False,,,,,12.1 box,,,,False,True,False,True,False,False,True,True,True,False,False,False
SHW_floortile_pearl_47.24x7.87x0.375_handscraped,savannah 8x48 pearl,"https://shawfloors.scene7.com/is/image/ShawIndustries/CS32V_00100_MAIN?id=kcRrj3&amp;fmt=jpg&amp;fit=constrain,1&amp;wid=998&amp;hei=998","D:\BBdata\product_images\httpsshawfloorsscene7comisimageShawIndustriesCS32V_00100_MAINidkcRrj3amp;fmtjpgamp;fitconstrain,1amp;wid998amp;hei998.jpg",https://pixidesk-development-media.s3.amazonaws.com/media/CS32V_00100_MAINidkcRrj3ampfmtjpgampfitconstrain1ampwid998amphei998.jpg,"https://shawfloors.scene7.com/is/image/ShawIndustries/?src=ir(ShawIndustriesRender/20140404_KITCHEN_2?res=20&src=is(ShawIndustriesRender/CS32V_00100_MAIN))&qlt=60&wid=1000&hei=550&fit=crop,0","D:\BBdata\product_images\httpsshawfloorsscene7comisimageShawIndustriessrcir(ShawIndustriesRender20140404_KITCHEN_2res20srcis(ShawIndustriesRenderCS32V_00100_MAIN))qlt60wid1000hei550fitcrop,0.jpg",https://pixidesk-development-media.s3.amazonaws.com/media/D%3A/BBdata/product_images/httpsshawfloorsscene7comisimageShawIndustriessrcirShawIndustriesRender20140404_KITCHEN_2res20srcisShawIndustriesRenderCS32V_00100_MAINqlt60wid1000hei550fitcrop0.jpg,,,,shaw,https://shawfloors.com/flooring/tile/details/savannah-8x48-CS32V/pearl,floor tile,pearl,CS32V_00100,porcelain,,wood,,,hand scraped                  ,,0.375,47.24,7.87,,,0.42,white,,,,,,,False,,,,,12.92 box,,,,False,True,False,True,False,False,True,True,True,False,False,False
SHW_floortile_sand_47.24x7.87x0.375_handscraped,savannah 8x48 sand,"https://shawfloors.scene7.com/is/image/ShawIndustries/CS32V_00150_MAIN?id=kcRrj3&amp;fmt=jpg&amp;fit=constrain,1&amp;wid=998&amp;hei=998","D:\BBdata\product_images\httpsshawfloorsscene7comisimageShawIndustriesCS32V_00150_MAINidkcRrj3amp;fmtjpgamp;fitconstrain,1amp;wid998amp;hei998.jpg",https://pixidesk-development-media.s3.amazonaws.com/media/CS32V_00150_MAINidkcRrj3ampfmtjpgampfitconstrain1ampwid998amphei998.jpg,"https://shawfloors.scene7.com/is/image/ShawIndustries/?src=ir(ShawIndustriesRender/20140404_KITCHEN_2?res=20&src=is(ShawIndustriesRender/CS32V_00150_MAIN))&qlt=60&wid=1000&hei=550&fit=crop,0","D:\BBdata\product_images\httpsshawfloorsscene7comisimageShawIndustriessrcir(ShawIndustriesRender20140404_KITCHEN_2res20srcis(ShawIndustriesRenderCS32V_00150_MAIN))qlt60wid1000hei550fitcrop,0.jpg",https://pixidesk-development-media.s3.amazonaws.com/media/D%3A/BBdata/product_images/httpsshawfloorsscene7comisimageShawIndustriessrcirShawIndustriesRender20140404_KITCHEN_2res20srcisShawIndustriesRenderCS32V_00150_MAINqlt60wid1000hei550fitcrop0.jpg,,,,shaw,https://shawfloors.com/flooring/tile/details/savannah-8x48-CS32V/sand,floor tile,sand,CS32V_00150,porcelain,,wood,,,hand scraped                  ,,0.375,47.24,7.87,,,0.42,beige/tan,,,,,,,False,,,,,12.92 box,,,,False,True,False,True,False,False,True,True,True,False,False,False
SHW_floortile_honey_47.24x7.87x0.375_handscraped,savannah 8x48 honey,"https://shawfloors.scene7.com/is/image/ShawIndustries/CS32V_00200_MAIN?id=kcRrj3&amp;fmt=jpg&amp;fit=constrain,1&amp;wid=998&amp;hei=998","D:\BBdata\product_images\httpsshawfloorsscene7comisimageShawIndustriesCS32V_00200_MAINidkcRrj3amp;fmtjpgamp;fitconstrain,1amp;wid998amp;hei998.jpg",https://pixidesk-development-media.s3.amazonaws.com/media/CS32V_00200_MAINidkcRrj3ampfmtjpgampfitconstrain1ampwid998amphei998.jpg,"https://shawfloors.scene7.com/is/image/ShawIndustries/?src=ir(ShawIndustriesRender/20140404_KITCHEN_2?res=20&src=is(ShawIndustriesRender/CS32V_00200_MAIN))&qlt=60&wid=1000&hei=550&fit=crop,0","D:\BBdata\product_images\httpsshawfloorsscene7comisimageShawIndustriessrcir(ShawIndustriesRender20140404_KITCHEN_2res20srcis(ShawIndustriesRenderCS32V_00200_MAIN))qlt60wid1000hei550fitcrop,0.jpg",https://pixidesk-development-media.s3.amazonaws.com/media/D%3A/BBdata/product_images/httpsshawfloorsscene7comisimageShawIndustriessrcirShawIndustriesRender20140404_KITCHEN_2res20srcisShawIndustriesRenderCS32V_00200_MAINqlt60wid1000hei550fitcrop0.jpg,,,,shaw,https://shawfloors.com/flooring/tile/details/savannah-8x48-CS32V/honey,floor tile,honey,CS32V_00200,porcelain,,wood,,,hand scraped                  ,,0.375,47.24,7.87,,,0.42,beige/tan,,,,,,,False,,,,,12.92 box,,,,False,True,False,True,False,False,True,True,True,False,False,False
SHW_floortile_silver_47.24x7.87x0.375_handscraped,savannah 8x48 silver,"https://shawfloors.scene7.com/is/image/ShawIndustries/CS32V_00500_MAIN?id=kcRrj3&amp;fmt=jpg&amp;fit=constrain,1&amp;wid=998&amp;hei=998","D:\BBdata\product_images\httpsshawfloorsscene7comisimageShawIndustriesCS32V_00500_MAINidkcRrj3amp;fmtjpgamp;fitconstrain,1amp;wid998amp;hei998.jpg",https://pixidesk-development-media.s3.amazonaws.com/media/CS32V_00500_MAINidkcRrj3ampfmtjpgampfitconstrain1ampwid998amphei998.jpg,"https://shawfloors.scene7.com/is/image/ShawIndustries/?src=ir(ShawIndustriesRender/20140404_KITCHEN_2?res=20&src=is(ShawIndustriesRender/CS32V_00500_MAIN))&qlt=60&wid=1000&hei=550&fit=crop,0","D:\BBdata\product_images\httpsshawfloorsscene7comisimageShawIndustriessrcir(ShawIndustriesRender20140404_KITCHEN_2res20srcis(ShawIndustriesRenderCS32V_00500_MAIN))qlt60wid1000hei550fitcrop,0.jpg",https://pixidesk-development-media.s3.amazonaws.com/media/D%3A/BBdata/product_images/httpsshawfloorsscene7comisimageShawIndustriessrcirShawIndustriesRender20140404_KITCHEN_2res20srcisShawIndustriesRenderCS32V_00500_MAINqlt60wid1000hei550fitcrop0.jpg,,,,shaw,https://shawfloors.com/flooring/tile/details/savannah-8x48-CS32V/silver,floor tile,silver,CS32V_00500,porcelain,,wood,,,hand scraped                  ,,0.375,47.24,7.87,,,0.42,grey,,,,,,,False,,,,,12.92 box,,,,False,True,False,True,False,False,True,True,True,False,False,False
SHW_floortile_white_23.62x5.91x0.375_matte,voyage 6x24 white,"https://shawfloors.scene7.com/is/image/ShawIndustries/CS33P_00100_MAIN?id=kcRrj3&amp;fmt=jpg&amp;fit=constrain,1&amp;wid=998&amp;hei=998","D:\BBdata\product_images\httpsshawfloorsscene7comisimageShawIndustriesCS33P_00100_MAINidkcRrj3amp;fmtjpgamp;fitconstrain,1amp;wid998amp;hei998.jpg",https://pixidesk-development-media.s3.amazonaws.com/media/CS33P_00100_MAINidkcRrj3ampfmtjpgampfitconstrain1ampwid998amphei998.jpg,"https://shawfloors.scene7.com/is/image/ShawIndustries/?src=ir(ShawIndustriesRender/20140404_KITCHEN_2?res=20&src=is(ShawIndustriesRender/CS33P_00100_MAIN))&qlt=60&wid=1000&hei=550&fit=crop,0","D:\BBdata\product_images\httpsshawfloorsscene7comisimageShawIndustriessrcir(ShawIndustriesRender20140404_KITCHEN_2res20srcis(ShawIndustriesRenderCS33P_00100_MAIN))qlt60wid1000hei550fitcrop,0.jpg",https://pixidesk-development-media.s3.amazonaws.com/media/D%3A/BBdata/product_images/httpsshawfloorsscene7comisimageShawIndustriessrcirShawIndustriesRender20140404_KITCHEN_2res20srcisShawIndustriesRenderCS33P_00100_MAINqlt60wid1000hei550fitcrop0.jpg,,,,shaw,https://shawfloors.com/flooring/tile/details/voyage-6x24-CS33P/white,floor tile,white,CS33P_00100,porcelain,,wood,,,matte,,0.375,23.62,5.91,,,0.42,white,,,,,,,False,,,,,15.51 box,,,,False,True,False,True,False,False,True,True,True,False,False,False
SHW_floortile_grey_23.62x5.91x0.375_matte,voyage 6x24 grey,"https://shawfloors.scene7.com/is/image/ShawIndustries/CS33P_00500_MAIN?id=kcRrj3&amp;fmt=jpg&amp;fit=constrain,1&amp;wid=998&amp;hei=998","D:\BBdata\product_images\httpsshawfloorsscene7comisimageShawIndustriesCS33P_00500_MAINidkcRrj3amp;fmtjpgamp;fitconstrain,1amp;wid998amp;hei998.jpg",https://pixidesk-development-media.s3.amazonaws.com/media/CS33P_00500_MAINidkcRrj3ampfmtjpgampfitconstrain1ampwid998amphei998.jpg,"https://shawfloors.scene7.com/is/image/ShawIndustries/?src=ir(ShawIndustriesRender/20140404_KITCHEN_2?res=20&src=is(ShawIndustriesRender/CS33P_00500_MAIN))&qlt=60&wid=1000&hei=550&fit=crop,0","D:\BBdata\product_images\httpsshawfloorsscene7comisimageShawIndustriessrcir(ShawIndustriesRender20140404_KITCHEN_2res20srcis(ShawIndustriesRenderCS33P_00500_MAIN))qlt60wid1000hei550fitcrop,0.jpg",https://pixidesk-development-media.s3.amazonaws.com/media/D%3A/BBdata/product_images/httpsshawfloorsscene7comisimageShawIndustriessrcirShawIndustriesRender20140404_KITCHEN_2res20srcisShawIndustriesRenderCS33P_00500_MAINqlt60wid1000hei550fitcrop0.jpg,,,,shaw,https://shawfloors.com/flooring/tile/details/voyage-6x24-CS33P/grey,floor tile,grey,CS33P_00500,porcelain,,wood,,,matte,,0.375,23.62,5.91,,,0.42,grey,,,,,,,False,,,,,15.51 box,,,,False,True,False,True,False,False,True,True,True,False,False,False
SHW_floortile_taupe_23.62x5.91x0.375_matte,voyage 6x24 taupe,"https://shawfloors.scene7.com/is/image/ShawIndustries/CS33P_00510_MAIN?id=kcRrj3&amp;fmt=jpg&amp;fit=constrain,1&amp;wid=998&amp;hei=998","D:\BBdata\product_images\httpsshawfloorsscene7comisimageShawIndustriesCS33P_00510_MAINidkcRrj3amp;fmtjpgamp;fitconstrain,1amp;wid998amp;hei998.jpg",https://pixidesk-development-media.s3.amazonaws.com/media/CS33P_00510_MAINidkcRrj3ampfmtjpgampfitconstrain1ampwid998amphei998.jpg,"https://shawfloors.scene7.com/is/image/ShawIndustries/?src=ir(ShawIndustriesRender/20140404_KITCHEN_2?res=20&src=is(ShawIndustriesRender/CS33P_00510_MAIN))&qlt=60&wid=1000&hei=550&fit=crop,0","D:\BBdata\product_images\httpsshawfloorsscene7comisimageShawIndustriessrcir(ShawIndustriesRender20140404_KITCHEN_2res20srcis(ShawIndustriesRenderCS33P_00510_MAIN))qlt60wid1000hei550fitcrop,0.jpg",https://pixidesk-development-media.s3.amazonaws.com/media/D%3A/BBdata/product_images/httpsshawfloorsscene7comisimageShawIndustriessrcirShawIndustriesRender20140404_KITCHEN_2res20srcisShawIndustriesRenderCS33P_00510_MAINqlt60wid1000hei550fitcrop0.jpg,,,,shaw,https://shawfloors.com/flooring/tile/details/voyage-6x24-CS33P/taupe,floor tile,taupe,CS33P_00510,porcelain,,wood,,,matte,,0.375,23.62,5.91,,,0.42,grey,,,,,,,False,,,,,15.51 box,,,,False,True,False,True,False,False,True,True,True,False,False,False
SHW_floortile_brown_23.62x5.91x0.375_matte,voyage 6x24 brown,"https://shawfloors.scene7.com/is/image/ShawIndustries/CS33P_00700_MAIN?id=kcRrj3&amp;fmt=jpg&amp;fit=constrain,1&amp;wid=998&amp;hei=998","D:\BBdata\product_images\httpsshawfloorsscene7comisimageShawIndustriesCS33P_00700_MAINidkcRrj3amp;fmtjpgamp;fitconstrain,1amp;wid998amp;hei998.jpg",https://pixidesk-development-media.s3.amazonaws.com/media/CS33P_00700_MAINidkcRrj3ampfmtjpgampfitconstrain1ampwid998amphei998.jpg,"https://shawfloors.scene7.com/is/image/ShawIndustries/?src=ir(ShawIndustriesRender/20140404_KITCHEN_2?res=20&src=is(ShawIndustriesRender/CS33P_00700_MAIN))&qlt=60&wid=1000&hei=550&fit=crop,0","D:\BBdata\product_images\httpsshawfloorsscene7comisimageShawIndustriessrcir(ShawIndustriesRender20140404_KITCHEN_2res20srcis(ShawIndustriesRenderCS33P_00700_MAIN))qlt60wid1000hei550fitcrop,0.jpg",https://pixidesk-development-media.s3.amazonaws.com/media/D%3A/BBdata/product_images/httpsshawfloorsscene7comisimageShawIndustriessrcirShawIndustriesRender20140404_KITCHEN_2res20srcisShawIndustriesRenderCS33P_00700_MAINqlt60wid1000hei550fitcrop0.jpg,,,,shaw,https://shawfloors.com/flooring/tile/details/voyage-6x24-CS33P/brown,floor tile,brown,CS33P_00700,porcelain,,wood,,,matte,,0.375,23.62,5.91,,,0.42,brown,,,,,,,False,,,,,15.51 box,,,,False,True,False,True,False,False,True,True,True,False,False,False
SHW_floortile_ash_24.0x6.0x0.34375_lightlytextured,independence 6x24 ash,"https://shawfloors.scene7.com/is/image/ShawIndustries/CS34P_00100_MAIN?id=kcRrj3&amp;fmt=jpg&amp;fit=constrain,1&amp;wid=998&amp;hei=998","D:\BBdata\product_images\httpsshawfloorsscene7comisimageShawIndustriesCS34P_00100_MAINidkcRrj3amp;fmtjpgamp;fitconstrain,1amp;wid998amp;hei998.jpg",https://pixidesk-development-media.s3.amazonaws.com/media/CS34P_00100_MAINidkcRrj3ampfmtjpgampfitconstrain1ampwid998amphei998.jpg,"https://shawfloors.scene7.com/is/image/ShawIndustries/?src=ir(ShawIndustriesRender/20140404_KITCHEN_2?res=20&src=is(ShawIndustriesRender/CS34P_00100_MAIN))&qlt=60&wid=1000&hei=550&fit=crop,0","D:\BBdata\product_images\httpsshawfloorsscene7comisimageShawIndustriessrcir(ShawIndustriesRender20140404_KITCHEN_2res20srcis(ShawIndustriesRenderCS34P_00100_MAIN))qlt60wid1000hei550fitcrop,0.jpg",https://pixidesk-development-media.s3.amazonaws.com/media/D%3A/BBdata/product_images/httpsshawfloorsscene7comisimageShawIndustriessrcirShawIndustriesRender20140404_KITCHEN_2res20srcisShawIndustriesRenderCS34P_00100_MAINqlt60wid1000hei550fitcrop0.jpg,,,,shaw,https://shawfloors.com/flooring/tile/details/independence-6x24-CS34P/ash,floor tile,ash,CS34P_00100,porcelain,,wood,,,lightly textured              ,,0.34375,24.0,6.0,,,0.5,white,,,,,,,False,,,,,14 box,,,,False,True,False,True,False,False,True,True,True,False,False,False
SHW_floortile_natural_24.0x6.0x0.34375_lightlytextured,independence 6x24 natural,"https://shawfloors.scene7.com/is/image/ShawIndustries/CS34P_00200_MAIN?id=kcRrj3&amp;fmt=jpg&amp;fit=constrain,1&amp;wid=998&amp;hei=998","D:\BBdata\product_images\httpsshawfloorsscene7comisimageShawIndustriesCS34P_00200_MAINidkcRrj3amp;fmtjpgamp;fitconstrain,1amp;wid998amp;hei998.jpg",https://pixidesk-development-media.s3.amazonaws.com/media/CS34P_00200_MAINidkcRrj3ampfmtjpgampfitconstrain1ampwid998amphei998.jpg,"https://shawfloors.scene7.com/is/image/ShawIndustries/?src=ir(ShawIndustriesRender/20140404_KITCHEN_2?res=20&src=is(ShawIndustriesRender/CS34P_00200_MAIN))&qlt=60&wid=1000&hei=550&fit=crop,0","D:\BBdata\product_images\httpsshawfloorsscene7comisimageShawIndustriessrcir(ShawIndustriesRender20140404_KITCHEN_2res20srcis(ShawIndustriesRenderCS34P_00200_MAIN))qlt60wid1000hei550fitcrop,0.jpg",https://pixidesk-development-media.s3.amazonaws.com/media/D%3A/BBdata/product_images/httpsshawfloorsscene7comisimageShawIndustriessrcirShawIndustriesRender20140404_KITCHEN_2res20srcisShawIndustriesRenderCS34P_00200_MAINqlt60wid1000hei550fitcrop0.jpg,,,,shaw,https://shawfloors.com/flooring/tile/details/independence-6x24-CS34P/natural,floor tile,natural,CS34P_00200,porcelain,,wood,,,lightly textured              ,,0.34375,24.0,6.0,,,0.5,beige/tan,,,,,,,False,,,,,14 box,,,,False,True,False,True,False,False,True,True,True,False,False,False
